Name,Division,Group,Department,Program Name,Course Name,Duration(in hrs),Completed,Enrollment Time,Completion Time,Learning Hours Spent,Course Grade,Skills Learned
Person_1250,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,BAG Steel & RM,School of Blockchain for F&A,"Blockchain, Cryptoassets, and Decentralized Finance",8,,,,,,Cryptocurrency; BlockChain; Smart Contract
Person_1250,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,BAG Steel & RM,School of Blockchain for F&A,Blockchain Transformations of Financial Services,6.4,,,,,,Finance; BlockChain; Writing; FinTech; Payments
Person_1250,VP Financial Oprns.& Corporate Reporting,Financial Operations & Business Finance,BAG Steel & RM,School of Blockchain for F&A,Blockchain in Financial Services: Strategic Action Plan,10.2,,,,,,Business Plan; BlockChain; Problem Solving; Market (Economics); Modeling; Finance; Planning; Project; Analysis; Leadership and Management
Person_1251,S&S,Services & Solutions,Nest In,School of Blockchain,Blockchain Opportunity Analysis,5.8,,,,,,BlockChain; Analysis; Modeling; Leadership and Management
Person_1251,S&S,Services & Solutions,Nest In,School of Blockchain,Blockchain and Business,8.5,,,,,,BlockChain
Person_1251,S&S,Services & Solutions,Nest In,School of Blockchain,Transacting on the Blockchain,5.9,,,,,,Cryptocurrency; BlockChain; Smart Contract; Finance
Person_1251,S&S,Services & Solutions,Nest In,School of Blockchain,Introduction to Blockchain Technologies,10.9,No,2023-05-02T09:20:10.000Z,,0.06,0,Bitcoin; Cryptocurrency; BlockChain
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Define Phase for the 6 σ Black Belt,5.8,,,,,,Trigonometric Integral; Lean Six Sigma; Six Sigma; Analysis; Project
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,Organization Planning and Development for the 6 σ Black Belt,6.2,,,,,,Planning; Trigonometric Integral; Leadership; Six Sigma; Leadership and Management; Analysis
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,Team Management for the 6 σ Black Belt,2.5,,,,,,Project; Conflict Management; Conflict Resolution; Leadership; Team Management; Communication; Project Management; Leadership and Management
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Measure Phase for the 6 σ Black Belt,10.8,,,,,,Process Analysis; Process; Measurement; General Statistics; Performance; Analysis
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Improve Phase for the 6 σ Black Belt,5,,,,,,Planning
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Control Phase for the 6 σ Black Belt,6,,,,,,Trigonometric Integral; Six Sigma
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,DFSS for the 6 σ Black Belt,5,,,,,,Trigonometric Integral; Six Sigma; Leadership and Management
Person_1252,TSM,Khopoli Operations,WCRM & NCRM,Six Sigma Black Belt Learning Program,The Analyze Phase for the 6 σ Black Belt,7.5,,,,,,Six Sigma; Training; Culture; Analysis; Leadership
Person_1253,Tech&NMB,#,Scientific Services,Design Thinking Learning Program,Design Thinking for Innovation,5.5,,,,,,Design Thinking; Innovation; Leadership and Management
Person_1253,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1253,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1254,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1254,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,IT Security Learning Program,IT Security: Defense against the digital dark arts,13.4,Yes,2023-03-17T06:20:10.000Z,2023-05-24T06:25:49.000Z,6.67,92.76,Wireless; Network Security; System Security; Cryptography; Security
Person_1254,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1255, Steel Manufacturing,Manufacturing Flat Products,CRC - West,Project Mgmt Learning Program-Generic,Project Management Project,4.3,No,2023-05-26T06:22:43.000Z,,0.7,0,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_1255, Steel Manufacturing,Manufacturing Flat Products,CRC - West,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,Yes,2023-05-09T14:53:44.000Z,2023-05-26T06:20:10.000Z,1.24,89.2,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_1255, Steel Manufacturing,Manufacturing Flat Products,CRC - West,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-03-24T08:43:04.000Z,2023-05-15T16:30:16.000Z,3.21,82.5,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1255, Steel Manufacturing,Manufacturing Flat Products,CRC - West,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-05-15T16:39:08.000Z,,13.24,71.45,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1255, Steel Manufacturing,Manufacturing Flat Products,CRC - West,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,Yes,2023-03-24T11:12:11.000Z,2023-04-18T07:50:46.000Z,2.42,89.2,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_1255, Steel Manufacturing,Manufacturing Flat Products,CRC - West,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,Yes,2023-05-09T12:26:12.000Z,2023-05-09T14:43:59.000Z,1.87,83.6,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_1256,VP One SC,Integrated Planning & Service,Master Production Planning & Margin Mgmt,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1256,VP One SC,Integrated Planning & Service,Master Production Planning & Margin Mgmt,Supply Chain Planning Learning Program,Supply Chain Planning,8.4,,,,,,Supply Chain; Demand; Forecasting; Chaining; Planning
Person_1256,VP One SC,Integrated Planning & Service,Master Production Planning & Margin Mgmt,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1257,TSM,Khopoli Operations,Maintenance,Six Sigma Yellow Belt Learning Program,Six Sigma Tools for Improve and Control,4,,,,,,Trigonometric Integral; Process Improvement; Hypothesis; Lean Six Sigma; Hypothesis Testing; Six Sigma; Process; Analysis; Leadership and Management; Project
Person_1257,TSM,Khopoli Operations,Maintenance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1257,TSM,Khopoli Operations,Maintenance,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1257,TSM,Khopoli Operations,Maintenance,Six Sigma Yellow Belt Learning Program,Six Sigma Tools for Define and Measure,4.1,,,,,,Trigonometric Integral; Basic Descriptive Statistics; Six Sigma; Project Management; Data Analysis; Measurement; General Statistics; Project; Leadership and Management; Analysis
Person_1257,TSM,Khopoli Operations,Maintenance,Six Sigma Yellow Belt Learning Program,Six Sigma Tools for Analyze,3.9,,,,,,Process; General Statistics; Probability; Analysis; Studentized Residual; Trigonometric Integral; Data Analysis; Six Sigma
Person_1257,TSM,Khopoli Operations,Maintenance,Six Sigma Yellow Belt Learning Program,Six Sigma Principles,7.5,No,2023-05-06T10:47:53.000Z,,2.45,20,Process; Trigonometric Integral; Lean Six Sigma; Six Sigma; Leadership and Management
Person_1258,One IT,#,Automation,Agile Management Learning Program ONE IT,Agile with Atlassian Jira,7.8,,,,,,Agile Management; Agile Software Development; Software Engineering; Project Management; Scrum (Software Development); Software; Jira (Software); Leadership and Management; Project
Person_1258,One IT,#,Automation,Design Thinking Learning Program,Design Thinking for Innovation,5.5,Yes,2023-03-20T05:22:28.000Z,2023-05-19T06:30:49.000Z,2.39,100,Design Thinking; Innovation; Leadership and Management
Person_1259,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-02-08T11:46:32.000Z,2023-03-20T08:28:39.000Z,6.87,85,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1259,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",Teamwork Skills Learning Program,Teamwork Skills: Communicating Effectively in Groups,8.2,Yes,2023-03-20T08:32:46.000Z,2023-04-15T21:48:00.000Z,11.37,97.95,Team Building; Communication
Person_1259,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",Teamwork Skills Learning Program,High Performance Collaboration: Leadership Teamwork and Negotiation,10.8,Yes,2023-04-24T11:28:54.000Z,2023-05-11T20:54:36.000Z,7.59,81.4,Team Building; Negotiation; Team Management; Collaboration; Leadership; Leadership Development; Leadership and Management
Person_1259,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-04-24T11:30:35.000Z,2023-05-12T18:52:28.000Z,7.1,81.93,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1260,TSM,Khopoli Operations,Tubes & Pipes,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1260,TSM,Khopoli Operations,Tubes & Pipes,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1260,TSM,Khopoli Operations,Tubes & Pipes,Scaling Operations Learning Program,Scaling Operations: Linking Strategy and Execution,9.5,,,,,,Operations Management; Leadership and Management
Person_1261,Tech&NMB,#,Scientific Services,Diversity & Inclusion Learning Program,Inclusive Leadership: The Power of Workplace Diversity,11.8,,,,,,Leadership Development; Leadership and Management; Communication; Listening; Leadership
Person_1261,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Intermediate I,17.4,,,,,,Analysis; Chart; Pivot Table; Microsoft Excel
Person_1261,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Essentials,16.1,,,,,,Chart; Sorting; Microsoft Excel
Person_1261,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Intermediate II,17.1,,,,,,Data Validation; Data Model; Microsoft Excel; Modeling
Person_1261,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Advanced,13.6,,,,,,Microsoft Excel; Finance
Person_1261,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1261,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1262,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-03-27T10:26:28.000Z,2023-03-27T12:02:54.000Z,1.22,95,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1262,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,IT Security Learning Program,IT Security: Defense against the digital dark arts,13.4,No,2023-03-15T10:44:50.000Z,,0.2,0,Wireless; Network Security; System Security; Cryptography; Security
Person_1262,Shared Services,Electrical Maintenance,Iron Making Electrical Maintenance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-03-27T12:04:46.000Z,2023-03-27T12:27:50.000Z,0.38,91.32,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1263,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,Yes,2023-02-24T09:46:52.000Z,2023-04-07T10:04:22.000Z,2.67,89.2,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_1263,HRM,HRM Center of Excellence (CoE),Productivity Services Department,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-04-14T11:04:28.000Z,2023-04-19T03:52:03.000Z,4.12,80.69,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1263,HRM,HRM Center of Excellence (CoE),Productivity Services Department,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-04-10T16:39:49.000Z,2023-04-14T10:58:50.000Z,0.85,87.5,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1263,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,Yes,2023-04-10T04:13:17.000Z,2023-04-10T10:18:13.000Z,1.7,93.6,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_1263,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,Yes,2023-04-10T10:21:19.000Z,2023-04-10T13:31:48.000Z,0.86,96.4,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_1263,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Project Mgmt Learning Program-Generic,Project Management Project,4.3,Yes,2023-04-10T13:33:25.000Z,2023-04-22T15:32:11.000Z,2.7,100,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_1264,Tech&NMB,#,Scientific Services,Business Communication Learning Program,Effective Communication Capstone Project,4.4,,,,,,Grammar; Presentation; Business Writing; Speech; Public Speaking; Graphic Design; Computer Graphics; Writing; Communication; Project
Person_1264,Tech&NMB,#,Scientific Services,Business Communication Learning Program,Successful Presentation,4.5,,,,,,Presentation; Speech; Public Speaking; Communication
Person_1264,Tech&NMB,#,Scientific Services,Business Communication Learning Program,Graphic Design,4.7,,,,,,Typography; Graphic Design; Computer Graphics
Person_1264,Tech&NMB,#,Scientific Services,Business Communication Learning Program,Business Writing,9.2,,,,,,Grammar; Writing; Business Writing; Communication
Person_1264,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1264,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1265,ED & CFO,Portfolio Management & FFI,Tax Centre of Excellence- Indirect Tax,School of Blockchain for F&A,Blockchain in Financial Services: Strategic Action Plan,10.2,,,,,,Business Plan; BlockChain; Problem Solving; Market (Economics); Modeling; Finance; Planning; Project; Analysis; Leadership and Management
Person_1265,ED & CFO,Portfolio Management & FFI,Tax Centre of Excellence- Indirect Tax,School of Blockchain for F&A,Introduction to Blockchain for Financial Services,11.4,,,,,,BlockChain; Cryptography
Person_1265,ED & CFO,Portfolio Management & FFI,Tax Centre of Excellence- Indirect Tax,School of Blockchain for F&A,Blockchain Transformations of Financial Services,6.4,,,,,,Finance; BlockChain; Writing; FinTech; Payments
Person_1265,ED & CFO,Portfolio Management & FFI,Tax Centre of Excellence- Indirect Tax,School of Blockchain for F&A,"Blockchain, Cryptoassets, and Decentralized Finance",8,,,,,,Cryptocurrency; BlockChain; Smart Contract
Person_1266,SHS,Industrial By-ProductsManagementDivision,Operations IBMD TSK,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1266,SHS,Industrial By-ProductsManagementDivision,Operations IBMD TSK,Supply Chain Basics Learning Program,Supply Chain Principles,12.2,No,2023-03-16T06:19:04.000Z,,2.77,13,Supply Chain; Warehouse Management; Chaining; Procurement; Process; Planning; Leadership and Management
Person_1266,SHS,Industrial By-ProductsManagementDivision,Operations IBMD TSK,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1267,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Intermediate I,17.4,,,,,,Analysis; Chart; Pivot Table; Microsoft Excel
Person_1267,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Essentials,16.1,,,,,,Chart; Sorting; Microsoft Excel
Person_1267,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Advanced,13.6,,,,,,Microsoft Excel; Finance
Person_1267,Tech&NMB,#,Scientific Services,Excel for Business Learning Program,Excel Skills for Business: Intermediate II,17.1,,,,,,Data Validation; Data Model; Microsoft Excel; Modeling
Person_1267,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1267,Tech&NMB,#,Scientific Services,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1268,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Scrum Master Learning Program,Introduction to Scrum Master Training,5.9,Yes,2023-02-23T11:58:42.000Z,2023-03-14T18:15:12.000Z,6.64,100,Agile Management; Agile Software Development; Software Engineering; Software; Scrum (Software Development); Leadership and Management
Person_1268,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Scrum Master Learning Program,Scrum Master Certification: Scrum Methodologies,3.1,Yes,2023-03-14T18:34:50.000Z,2023-03-19T16:38:11.000Z,4.17,93.4,Risk; Agile Management; Software Engineering; Risk Management; Scrum (Software Development); Software; Leadership and Management
Person_1268,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Scrum Master Learning Program,Combining Scrum with Other Agile Methodologies,2.6,Yes,2023-03-23T10:07:40.000Z,2023-03-25T05:20:01.000Z,2.61,98.64,Software Engineering; DevOps; Scrum (Software Development); Leadership and Management; Software
Person_1268,HRM,HRM Center of Excellence (CoE),Productivity Services Department,Scrum Master Learning Program,Scrum Master Certification: Scaling Agile and the Team-of-Teams,2.5,Yes,2023-03-19T16:48:45.000Z,2023-03-23T10:01:43.000Z,2.8,100,Agile Software Development; Software Engineering; Scrum (Software Development); Software
Person_1268,HRM,HRM Center of Excellence (CoE),Productivity Services Department,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-03-25T06:14:04.000Z,2023-05-19T04:04:24.000Z,1.86,85.13,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1268,HRM,HRM Center of Excellence (CoE),Productivity Services Department,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-03-25T06:13:20.000Z,2023-05-03T06:02:11.000Z,2.07,85,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1269,TSM,Khopoli Operations,Maintenance,Business Communication Learning Program,Graphic Design,4.7,,,,,,Typography; Graphic Design; Computer Graphics
Person_1269,TSM,Khopoli Operations,Maintenance,Business Communication Learning Program,Business Writing,9.2,No,2023-04-27T07:19:01.000Z,,0.79,0,Grammar; Writing; Business Writing; Communication
Person_1269,TSM,Khopoli Operations,Maintenance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1269,TSM,Khopoli Operations,Maintenance,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1269,TSM,Khopoli Operations,Maintenance,Business Communication Learning Program,Successful Presentation,4.5,,,,,,Presentation; Speech; Public Speaking; Communication
Person_1269,TSM,Khopoli Operations,Maintenance,Business Communication Learning Program,Effective Communication Capstone Project,4.4,,,,,,Grammar; Presentation; Business Writing; Speech; Public Speaking; Graphic Design; Computer Graphics; Writing; Communication; Project
Person_1270,One IT,#,Automation,School of Analytics Basic for ONE IT,Python for Data Science AI & Development,10,,,,,,Numpy; Python Libraries; Computer Programming; Python Programming
Person_1270,One IT,#,Automation,School of Analytics Basic for ONE IT,Data Visualization with Python,7.6,,,,,,Map; Matplotlib; Python Programming; Data Visualization
Person_1270,One IT,#,Automation,Design Thinking Learning Program,Design Thinking for Innovation,5.5,Yes,2023-03-20T06:31:35.000Z,2023-04-30T19:48:33.000Z,1.72,100,Design Thinking; Innovation; Leadership and Management
Person_1270,One IT,#,Automation,School of Analytics Basic for ONE IT,Applied Data Science Capstone,8.9,,,,,,Computer Programming; Data Analysis; Data Clustering Algorithms; Python Programming; Analysis; Algorithms; Cluster Analysis; Machine Learning; Data Visualization
Person_1270,One IT,#,Automation,School of Analytics Basic for ONE IT,Data Analysis with Python,9.4,,,,,,Regression Analysis; Computer Programming; Linearity; Data Model; Data Analysis; Analysis; Regression; Modeling; Linear Regression; Python Programming
Person_1271,TSM,Angul Operation - IM,DRI,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,Yes,2023-04-26T15:47:46.000Z,2023-04-26T16:10:06.000Z,0.69,94.1,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1271,TSM,Angul Operation - IM,DRI,Excel for Business Learning Program,Excel Skills for Business: Intermediate I,17.4,Yes,2023-04-25T09:26:41.000Z,2023-05-27T15:40:47.000Z,15.42,95.33,Analysis; Chart; Pivot Table; Microsoft Excel
Person_1271,TSM,Angul Operation - IM,DRI,Excel for Business Learning Program,Excel Skills for Business: Essentials,16.1,Yes,2023-03-04T12:13:18.000Z,2023-04-24T16:39:44.000Z,40.94,88.66,Chart; Sorting; Microsoft Excel
Person_1271,TSM,Angul Operation - IM,DRI,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-03-05T10:43:56.000Z,2023-04-26T15:45:40.000Z,2.18,97.5,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1271,TSM,Angul Operation - IM,DRI,Excel for Business Learning Program,Excel Skills for Business: Intermediate II,17.1,No,2023-05-01T12:06:54.000Z,,2.96,35.71,Data Validation; Data Model; Microsoft Excel; Modeling
Person_1271,TSM,Angul Operation - IM,DRI,Excel for Business Learning Program,Excel Skills for Business: Advanced,13.6,,,,,,Microsoft Excel; Finance
Person_1272,CEO & MD,#,Vigilance,Personal Development Learning Program,Inspiring Leadership through Emotional Intelligence,14.8,No,2023-03-24T06:19:28.000Z,,10.16,56.76,Emotional Intelligence; Mindfulness; Coaching; Leadership; Leadership Development; Leadership and Management
Person_1272,CEO & MD,#,Vigilance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1272,CEO & MD,#,Vigilance,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-03-28T05:09:57.000Z,,5.45,50,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1273,TSM,Khopoli Operations,Maintenance,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,,,,,,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_1273,TSM,Khopoli Operations,Maintenance,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,,,,,,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_1273,TSM,Khopoli Operations,Maintenance,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1273,TSM,Khopoli Operations,Maintenance,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1273,TSM,Khopoli Operations,Maintenance,Project Mgmt Learning Program-Generic,Project Management Project,4.3,,,,,,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_1273,TSM,Khopoli Operations,Maintenance,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,,,,,,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_1274,M&S(FP),#,FP-Sales Planning & Administration,Account Management Learning Program,Account Management & Sales Force Design,8.7,,,,,,Sales; Leadership and Management
Person_1274,M&S(FP),#,FP-Sales Planning & Administration,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_1274,M&S(FP),#,FP-Sales Planning & Administration,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_1275,Raw Materials,O M & Q,Joda East Iron Mine,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
